id,contract_file,vulnerability,detector,function_name,function_code,dataset
55,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,Timestamp-Dependency,timestamp,buyAllAmount,"    function buyAllAmount(ERC20 buy_gem, uint buy_amt, ERC20 pay_gem, uint max_fill_amount)
    public
    returns(uint fill_amt) {
        uint offerId;
        while (buy_amt > 0) { 
            offerId = getBestOffer(buy_gem, pay_gem); 
            require(offerId != 0);
            if (buy_amt * 1 ether < wdiv(offers[offerId].pay_amt, offers[offerId].buy_amt)) {
                break; 
            }
            if (buy_amt >= offers[offerId].pay_amt) { 
                fill_amt = add(fill_amt, offers[offerId].buy_amt); 
                buy_amt = sub(buy_amt, offers[offerId].pay_amt); 
                take(bytes32(offerId), uint128(offers[offerId].pay_amt)); 
            } else { 
                fill_amt = add(fill_amt, rmul(buy_amt * 10 ** 9, rdiv(offers[offerId].buy_amt, offers[offerId].pay_amt)) / 10 ** 9); 
                take(bytes32(offerId), uint128(buy_amt)); 
                buy_amt = 0; 
            }
        }
        require(fill_amt <= max_fill_amount);
    }",smartbugs_wild
56,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,Timestamp-Dependency,timestamp,_isPricedLtOrEq,"    function _isPricedLtOrEq(
        uint low, 
        uint high 
    )
    internal
    view
    returns(bool) {
        return mul(offers[low].buy_amt, offers[high].pay_amt) >=
            mul(offers[high].buy_amt, offers[low].pay_amt);
    }",smartbugs_wild
57,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,Timestamp-Dependency,timestamp,_buys,"    function _buys(uint id, uint amount)
    internal
    returns(bool) {
        require(buyEnabled);
        if (amount == offers[id].pay_amt && isOfferSorted(id)) {
            _unsort(id);
        }
        require(super.buy(id, amount));
        return true;
    }",smartbugs_wild
58,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,Timestamp-Dependency,timestamp,_findpos,"    function _findpos(uint id, uint pos)
    internal
    view
    returns(uint) {
        require(id > 0);
        while (pos != 0 && !isActive(pos)) {
            pos = _rank[pos].prev;
        }
        if (pos == 0) {
            return _find(id);
        } else {
            if (_isPricedLtOrEq(id, pos)) {
                uint old_pos;
                while (pos != 0 && _isPricedLtOrEq(id, pos)) {
                    old_pos = pos;
                    pos = _rank[pos].prev;
                }
                return old_pos;
            } else {
                while (pos != 0 && !_isPricedLtOrEq(id, pos)) {
                    pos = _rank[pos].next;
                }
                return pos;
            }
        }
    }",smartbugs_wild
59,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,Timestamp-Dependency,timestamp,sellAllAmount,"    function sellAllAmount(ERC20 pay_gem, uint pay_amt, ERC20 buy_gem, uint min_fill_amount)
    public
    returns(uint fill_amt) {
        uint offerId;
        while (pay_amt > 0) { 
            offerId = getBestOffer(buy_gem, pay_gem); 
            require(offerId != 0); 
            if (pay_amt * 1 ether < wdiv(offers[offerId].buy_amt, offers[offerId].pay_amt)) {
                break; 
            }
            if (pay_amt >= offers[offerId].buy_amt) { 
                fill_amt = add(fill_amt, offers[offerId].pay_amt); 
                pay_amt = sub(pay_amt, offers[offerId].buy_amt); 
                take(bytes32(offerId), uint128(offers[offerId].pay_amt)); 
            } else { 
                var baux = rmul(pay_amt * 10 ** 9, rdiv(offers[offerId].pay_amt, offers[offerId].buy_amt)) / 10 ** 9;
                fill_amt = add(fill_amt, baux); 
                take(bytes32(offerId), uint128(baux)); 
                pay_amt = 0; 
            }
        }
        require(fill_amt >= min_fill_amount);
    }",smartbugs_wild
60,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,Timestamp-Dependency,timestamp,isClosed,"    function isClosed() public constant returns(bool closed) {
        return stopped || getTime() > close_time;
    }",smartbugs_wild
61,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,Timestamp-Dependency,timestamp,del_rank,"    function del_rank(uint id)
    public
    returns(bool) {
        require(!isActive(id) && _rank[id].delb != 0 && _rank[id].delb < block.number - 10);
        delete _rank[id];
        LogDelete(msg.sender, id);
        return true;
    }",smartbugs_wild
62,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,Timestamp-Dependency,timestamp,_matcho,"    function _matcho(
        uint t_pay_amt, 
        ERC20 t_pay_gem, 
        uint t_buy_amt, 
        ERC20 t_buy_gem, 
        uint pos, 
        bool rounding 
    )
    internal
    returns(uint id) {
        uint best_maker_id; 
        uint t_buy_amt_old; 
        uint m_buy_amt; 
        uint m_pay_amt; 
        while (_best[t_buy_gem][t_pay_gem] > 0) {
            best_maker_id = _best[t_buy_gem][t_pay_gem];
            m_buy_amt = offers[best_maker_id].buy_amt;
            m_pay_amt = offers[best_maker_id].pay_amt;
            if (mul(m_buy_amt, t_buy_amt) > mul(t_pay_amt, m_pay_amt) +
                (rounding ? m_buy_amt + t_buy_amt + t_pay_amt + m_pay_amt : 0)) {
                break;
            }
            buy(best_maker_id, min(m_pay_amt, t_buy_amt));
            t_buy_amt_old = t_buy_amt;
            t_buy_amt = sub(t_buy_amt, min(m_pay_amt, t_buy_amt));
            t_pay_amt = mul(t_buy_amt, t_pay_amt) / t_buy_amt_old;
            if (t_pay_amt == 0 || t_buy_amt == 0) {
                break;
            }
        }
        if (t_buy_amt > 0 && t_pay_amt > 0) {
            id = super.offer(t_pay_amt, t_pay_gem, t_buy_amt, t_buy_gem);
            _sort(id, pos);
        }
    }",smartbugs_wild
63,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,Timestamp-Dependency,timestamp,getPayAmount,"    function getPayAmount(ERC20 pay_gem, ERC20 buy_gem, uint buy_amt) public constant returns(uint fill_amt) {
        var offerId = getBestOffer(buy_gem, pay_gem); 
        while (buy_amt > offers[offerId].pay_amt) {
            fill_amt = add(fill_amt, offers[offerId].buy_amt); 
            buy_amt = sub(buy_amt, offers[offerId].pay_amt); 
            if (buy_amt > 0) { 
                offerId = getWorseOffer(offerId); 
                require(offerId != 0); 
            }
        }
        fill_amt = add(fill_amt, rmul(buy_amt * 10 ** 9, rdiv(offers[offerId].buy_amt, offers[offerId].pay_amt)) / 10 ** 9); 
    }",smartbugs_wild
64,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,Re-entrancy,reentrancy-benign,remTokenPairWhitelist,"    function remTokenPairWhitelist(
        ERC20 baseToken,
        ERC20 quoteToken
    )
    public
    auth
    note
    returns(bool) {
        require(isTokenPairWhitelisted(baseToken, quoteToken));
        delete _menu[keccak256(baseToken, quoteToken)];
        delete _menu[keccak256(quoteToken, baseToken)];
        LogRemTokenPairWhitelist(baseToken, quoteToken);
        return true;
    }",smartbugs_wild
65,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,Re-entrancy,reentrancy-benign,setMatchingEnabled,"    function setMatchingEnabled(bool matchingEnabled_) public auth returns(bool) {
        matchingEnabled = matchingEnabled_;
        LogMatchingEnabled(matchingEnabled);
        return true;
    }",smartbugs_wild
66,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,Re-entrancy,reentrancy-benign,setMinSell,"    function setMinSell(
        ERC20 pay_gem, 
        uint dust 
    )
    public
    auth
    note
    returns(bool) {
        _dust[pay_gem] = dust;
        LogMinSell(pay_gem, dust);
        return true;
    }",smartbugs_wild
67,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,Re-entrancy,reentrancy-benign,setBuyEnabled,"    function setBuyEnabled(bool buyEnabled_) public auth returns(bool) {
        buyEnabled = buyEnabled_;
        LogBuyEnabled(buyEnabled);
        return true;
    }",smartbugs_wild
68,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,Re-entrancy,reentrancy-benign,stop,"    function stop() public auth {
        stopped = true;
    }",smartbugs_wild
69,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,Re-entrancy,reentrancy-benign,_offeru,"    function _offeru(
        uint pay_amt, 
        ERC20 pay_gem, 
        uint buy_amt, 
        ERC20 buy_gem 
    )
    internal
    returns(uint id) {
        require(_dust[pay_gem] <= pay_amt);
        id = super.offer(pay_amt, pay_gem, buy_amt, buy_gem);
        _near[id] = _head;
        _head = id;
        LogUnsortedOffer(id);
    }",smartbugs_wild
70,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,Re-entrancy,reentrancy-benign,addTokenPairWhitelist,"    function addTokenPairWhitelist(
        ERC20 baseToken,
        ERC20 quoteToken
    )
    public
    auth
    note
    returns(bool) {
        require(!isTokenPairWhitelisted(baseToken, quoteToken));
        require(address(baseToken) != 0x0 && address(quoteToken) != 0x0);
        _menu[keccak256(baseToken, quoteToken)] = true;
        LogAddTokenPairWhitelist(baseToken, quoteToken);
        return true;
    }",smartbugs_wild
71,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,Re-entrancy,reentrancy-no-eth,setAuthority,"    function setAuthority(DSAuthority authority_)
    public
    auth {
        authority = authority_;
        LogSetAuthority(authority);
    }",smartbugs_wild
72,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,Re-entrancy,reentrancy-no-eth,setOwner,"    function setOwner(address owner_)
    public
    auth {
        owner = owner_;
        LogSetOwner(owner);
    }",smartbugs_wild
73,0xb3775fb83f7d12a36e0475abdd1fca35c091efbe,Re-entrancy,reentrancy-unlimited-gas,withdraw,"    function withdraw()
    onlyStronghands()
    public {
        address _customerAddress = msg.sender;
        uint256 _dividends = myDividends(false); 
        payoutsTo_[_customerAddress] += (int256)(_dividends * magnitude);
        _dividends += referralBalance_[_customerAddress];
        referralBalance_[_customerAddress] = 0;
        _customerAddress.transfer(_dividends);
        onWithdraw(_customerAddress, _dividends);
    }",smartbugs_wild
74,0xb3775fb83f7d12a36e0475abdd1fca35c091efbe,Re-entrancy,reentrancy-unlimited-gas,transfer,"    function transfer(address _toAddress, uint256 _amountOfTokens)
    onlyBagholders()
    public
    returns(bool) {
        address _customerAddress = msg.sender;
        require(!onlyAmbassadors && _amountOfTokens <= tokenBalanceLedger_[_customerAddress]);
        if (myDividends(true) > 0) withdraw();
        uint256 _tokenFee = SafeMath.div(_amountOfTokens, dividendFee_);
        uint256 _taxedTokens = SafeMath.sub(_amountOfTokens, _tokenFee);
        uint256 _dividends = tokensToEthereum_(_tokenFee);
        tokenSupply_ = SafeMath.sub(tokenSupply_, _tokenFee);
        tokenBalanceLedger_[_customerAddress] = SafeMath.sub(tokenBalanceLedger_[_customerAddress], _amountOfTokens);
        tokenBalanceLedger_[_toAddress] = SafeMath.add(tokenBalanceLedger_[_toAddress], _taxedTokens);
        payoutsTo_[_customerAddress] -= (int256)(profitPerShare_ * _amountOfTokens);
        payoutsTo_[_toAddress] += (int256)(profitPerShare_ * _taxedTokens);
        profitPerShare_ = SafeMath.add(profitPerShare_, (_dividends * magnitude) / tokenSupply_);
        Transfer(_customerAddress, _toAddress, _taxedTokens);
        return true;
    }",smartbugs_wild
75,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Re-entrancy,reentrancy-unlimited-gas,withdraw,"    function withdraw(uint wad) public {
        require(balanceOf[msg.sender] >= wad);
        balanceOf[msg.sender] -= wad;
        msg.sender.transfer(wad);
        Withdrawal(msg.sender, wad);
    }",smartbugs_wild
76,0x4f833a24e1f95d70f028921e27040ca56e09ab0b,Timestamp-Dependency,timestamp,getOrderInfo,"    function getOrderInfo(Order memory order)
    public
    view
    returns(OrderInfo memory orderInfo) {
        orderInfo.orderHash = getOrderHash(order);
        orderInfo.orderTakerAssetFilledAmount = filled[orderInfo.orderHash];
        if (order.makerAssetAmount == 0) {
            orderInfo.orderStatus = uint8(OrderStatus.INVALID_MAKER_ASSET_AMOUNT);
            return orderInfo;
        }
        if (order.takerAssetAmount == 0) {
            orderInfo.orderStatus = uint8(OrderStatus.INVALID_TAKER_ASSET_AMOUNT);
            return orderInfo;
        }
        if (orderInfo.orderTakerAssetFilledAmount >= order.takerAssetAmount) {
            orderInfo.orderStatus = uint8(OrderStatus.FULLY_FILLED);
            return orderInfo;
        }
        if (block.timestamp >= order.expirationTimeSeconds) {
            orderInfo.orderStatus = uint8(OrderStatus.EXPIRED);
            return orderInfo;
        }
        if (cancelled[orderInfo.orderHash]) {
            orderInfo.orderStatus = uint8(OrderStatus.CANCELLED);
            return orderInfo;
        }
        if (orderEpoch[order.makerAddress][order.senderAddress] > order.salt) {
            orderInfo.orderStatus = uint8(OrderStatus.CANCELLED);
            return orderInfo;
        }
        orderInfo.orderStatus = uint8(OrderStatus.FILLABLE);
        return orderInfo;
    }",smartbugs_wild
77,0x4f833a24e1f95d70f028921e27040ca56e09ab0b,Re-entrancy,reentrancy-no-eth,executeTransaction,"    function executeTransaction(
        uint256 salt,
        address signerAddress,
        bytes data,
        bytes signature
    )
    external {
        require(
            currentContextAddress == address(0),
            ""REENTRANCY_ILLEGAL""
        );
        bytes32 transactionHash = hashEIP712Message(hashZeroExTransaction(
            salt,
            signerAddress,
            data
        ));
        require(
            !transactions[transactionHash],
            ""INVALID_TX_HASH""
        );
        if (signerAddress != msg.sender) {
            require(
                isValidSignature(
                    transactionHash,
                    signerAddress,
                    signature
                ),
                ""INVALID_TX_SIGNATURE""
            );
            currentContextAddress = signerAddress;
        }
        transactions[transactionHash] = true;
        require(
            address(this).delegatecall(data),
            ""FAILED_EXECUTION""
        );
        if (signerAddress != msg.sender) {
            currentContextAddress = address(0);
        }
    }",smartbugs_wild
